tcprimarysectorid,year,GHG_Scope1,GHG_Scope1_Intensity,GHG_Scope2,GHG_Scope2_Intensity,Absolute_Direct_Indirect,Revenue,GHG_Scope1_Disclosure,GHG_Scope2_Disclosure,ticker,Company.Name
52A000,2016,333.9144495,1.076206112,327.8711312,1.0567285,0.7380175555,310.2699805,Estimated data,Estimated data,INDB,Independent Bank Corp.
52A000,2016,9996,2.003,50622.615,10.145,14.246,4990,Value derived from data provided in CDP,Exact Value from CDP,KEY,KeyCorp
52A000,2017,14594.673,2.333,47279.273,7.559,18.292,6255,Exact Value from CDP,Exact Value from CDP,KEY,KeyCorp
52A000,2013,14582.967,3.564646052,70125,17.14128575,12.13945322,4091,Exact Value from CDP,Exact Value from CDP,KEY,KeyCorp
52A000,2012,12584.1165,2.974265304,71662,16.93736705,12.45592211,4231,Exact Value from CDP,Exact Value from CDP,KEY,KeyCorp
52A000,2015,11637.8908,3.321014914,51920,15.32860636,11.46714834,4228,Exact Value from CDP,Exact Value from CDP,KEY,KeyCorp
52A000,2014,13582.951,2.752575875,62694,12.28003784,11.80121856,4090,Exact Value from CDP,Exact Value from CDP,KEY,KeyCorp
52A000,2018,15387.205,2.395,45910.193,7.147,19.026,6424,Exact Value from CDP,Exact Value from CDP,KEY,KeyCorp
52A000,2019,14095.186,2.213,41839.523,6.57,18.177,6368,Value derived from data provided in CDP,Value derived from data provided in CDP,KEY,KeyCorp
52A000,2019,62639.0057,0.6864999967,728771,7.987056683,290.3101606,91244,Value derived from data provided in CDP,Exact Value from CDP,BAC,Bank of America Corporation
52A000,2018,85145.0522,0.9331271406,791166,8.67059739,307.6874308,91247,Exact Value from CDP,Exact Value from CDP,BAC,Bank of America Corporation
523000,2014,109288.7714,1.297242292,1224004,14.52875473,282.8793755,84247,Exact Value from CDP,Exact Value from CDP,BAC,Bank of America Corporation
523000,2015,98911.0416,1.198819998,1028359,12.46390003,254.588738,82507,Exact Value from CDP,Exact Value from CDP,BAC,Bank of America Corporation
523000,2012,87405.69744,1.023234338,1421829,16.64495907,292.112699,85420.9971,Exact Value from CDP,Value derived from data provided in CDP,BAC,Bank of America Corporation
523000,2013,112963.8977,1.269385642,1335434,15.00639391,294.3293381,88991,Exact Value from CDP,Value derived from data provided in CDP,BAC,Bank of America Corporation
523000,2017,82297.7591,0.9421394876,836052,9.571069875,296.2458205,87351.99,Exact Value from CDP,Exact Value from CDP,BAC,Bank of America Corporation
523000,2016,83472.2016,0.997266514,973299,11.62828441,275.3332822,83700.9971,Exact Value from CDP,Exact Value from CDP,BAC,Bank of America Corporation
52A000,2016,409.8171352,1.076206112,402.4000995,1.0567285,0.9057776349,380.798,Estimated data,Estimated data,NBTB,NBT Bancorp Inc.
52A000,2017,382.305879,0.9444385186,463.0120943,1.143813058,1.02425883,404.797,Estimated data,Estimated data,NBTB,NBT Bancorp Inc.
52A000,2018,374.4153068,0.8573113643,492.1989372,1.127004518,1.112662285,436.732,Estimated data,Estimated data,NBTB,NBT Bancorp Inc.
52A000,2019,360.6850919,0.7917087565,466.241134,1.023405726,1.121432394,455.578,Estimated data,Estimated data,NBTB,NBT Bancorp Inc.
52A000,2019,91993,1.081,771345.06,9.068,249.865,85063,Value derived from data provided in CDP,Value derived from data provided in CDP,WFC,Wells Fargo & Company
52A000,2018,95315.8794,1.103090911,833204,9.642671975,262.9492286,86408,Exact Value from CDP,Exact Value from CDP,WFC,Wells Fargo & Company
52A000,2017,85830.107,0.9710497321,848520,9.599837953,267.1819512,88388.992,Exact Value from CDP,Exact Value from CDP,WFC,Wells Fargo & Company
52A000,2016,85616.9248,0.9699766028,974981,11.04581554,257.2998016,88267,Exact Value from CDP,Exact Value from CDP,WFC,Wells Fargo & Company
52A000,2012,93903.973,1.089196337,1333372,15.46584082,243.6969155,86214,Exact Value from CDP,Exact Value from CDP,WFC,Wells Fargo & Company
52A000,2013,104061.093,1.241645802,1272278,15.18068465,233.4237809,83809,Value derived from data provided in CDP,Exact Value from CDP,WFC,Wells Fargo & Company
52A000,2015,92609.115,1.191841236,1193278,14.70079617,235.0526483,84729.0012,Value derived from data provided in Environmental/CSR,Exact Value from Environmental/CSR,WFC,Wells Fargo & Company
52A000,2014,99496.0848,1.093003738,1227237,14.08346591,238.6808592,83480.98875,Exact Value from CDP,Exact Value from CDP,WFC,Wells Fargo & Company
52A000,2016,705.4886214,1.076206112,692.720404,1.0567285,1.559270612,655.533,Estimated data,Estimated data,ONB,Old National Bancorp
52A000,2017,586.0713227,0.9444385186,709.7931929,1.143813058,1.570179168,620.55,Estimated data,Estimated data,ONB,Old National Bancorp
52A000,2018,628.332072,0.8573113643,825.9928814,1.127004518,1.867235089,732.91,Estimated data,Estimated data,ONB,Old National Bancorp
52A000,2019,636.2092397,0.7917087565,822.3986076,1.023405726,1.97808467,803.59,Estimated data,Estimated data,ONB,Old National Bancorp
52A000,2016,705.4886214,1.076206112,692.720404,1.0567285,1.559270612,655.533,Estimated data,Estimated data,ONB,Old National Bancorp
52A000,2017,586.0713227,0.9444385186,709.7931929,1.143813058,1.570179168,620.55,Estimated data,Estimated data,ONB,Old National Bancorp
52A000,2018,628.332072,0.8573113643,825.9928814,1.127004518,1.867235089,732.91,Estimated data,Estimated data,ONB,Old National Bancorp
52A000,2019,636.2092397,0.7917087565,822.3986076,1.023405726,1.97808467,803.59,Estimated data,Estimated data,ONB,Old National Bancorp
52A000,2019,368.7154162,0.9356786629,696.9508108,1.768632322,1.007924763,394.0620117,Estimated data,Estimated data,PRK,Park National Corporation
52A000,2018,422.8378745,1.140459419,986.8765773,2.661759401,1.013714612,370.761,Estimated data,Estimated data,PRK,Park National Corporation
52A000,2017,338.4963581,1.043482581,571.1128717,1.760569411,0.8455594474,324.391,Estimated data,Estimated data,PRK,Park National Corporation
52A000,2016,440.8840852,1.388970018,825.8390097,2.601739692,0.813419071,317.418,Estimated data,Estimated data,PRK,Park National Corporation
52A000,2016,38350.113,2.529357143,294313,19.41122543,49.0905897,15162,Exact Value from CDP,Exact Value from CDP,PNC,"The PNC Financial Services Group, Inc."
52A000,2017,36031.24,2.206579705,235769,14.4386674,52.43640358,16329,Exact Value from CDP,Exact Value from CDP,PNC,"The PNC Financial Services Group, Inc."
52A000,2015,44601.0093,2.929458739,296893,19.50036125,45.89217298,15225,Exact Value from CDP,Exact Value from CDP,PNC,"The PNC Financial Services Group, Inc."
52A000,2014,52734.0786,3.427183896,341334,22.18327159,48.80073304,15387,Exact Value from CDP,Exact Value from CDP,PNC,"The PNC Financial Services Group, Inc."
52A000,2013,44991.88,2.80235939,377036,23.48402367,49.96120067,16055,Exact Value from CDP,Exact Value from CDP,PNC,"The PNC Financial Services Group, Inc."
52A000,2012,57066.51121,3.652724303,398414,25.50176048,51.26676664,15622.99984,Exact Value from CDP,Exact Value from CDP,PNC,"The PNC Financial Services Group, Inc."
52A000,2018,35299,2.06,214097,12.497,53.849,17132,Value derived from data provided in CDP,Value derived from data provided in CDP,PNC,"The PNC Financial Services Group, Inc."
52A000,2019,30286,1.699,181932,10.205,53.447,17827,Value derived from data provided in CDP,Value derived from data provided in CDP,PNC,"The PNC Financial Services Group, Inc."
52A000,2019,237.789725,0.7917087565,307.3799099,1.023405726,0.7393294224,300.35,Estimated data,Estimated data,SBCF,Seacoast Banking Corporation of Florida
52A000,2018,224.7527473,0.8573113643,295.4555045,1.127004518,0.667905133,262.16,Estimated data,Estimated data,SBCF,Seacoast Banking Corporation of Florida
52A000,2017,221.725831,0.9444385186,268.5329915,1.143813058,0.5940390997,234.77,Estimated data,Estimated data,SBCF,Seacoast Banking Corporation of Florida
52A000,2016,190.9006688,1.076206112,187.4456716,1.0567285,0.4219285664,177.383,Estimated data,Estimated data,SBCF,Seacoast Banking Corporation of Florida
52A000,2016,450.4869642,1.076206112,442.3338695,1.0567285,0.9956660714,418.588,Estimated data,Estimated data,SFNC,Simmons First National Corporation
52A000,2017,466.2692966,0.9444385186,564.7005065,1.143813058,1.249210306,493.7,Estimated data,Estimated data,SFNC,Simmons First National Corporation
52A000,2018,597.0727851,0.8573113643,784.9000426,1.127004518,1.774340838,696.448,Estimated data,Estimated data,SFNC,Simmons First National Corporation
52A000,2019,638.7379574,0.7917087565,825.6673655,1.023405726,1.985946891,806.784,Estimated data,Estimated data,SFNC,Simmons First National Corporation
52A000,2019,2416.899093,0.7471720484,7258.22998,2.243844842,8.344068677,3234.729,Estimated data,Exact Value from CDP,SIVB,SVB Financial Group
52A000,2018,2193.741924,0.840914951,3641.776493,1.395982029,6.737625921,2608.756,Estimated data,Estimated data,SIVB,SVB Financial Group
52A000,2017,1838.873023,0.9319715286,2676.175025,1.356330153,5.046329156,1973.1,Estimated data,Estimated data,SIVB,SVB Financial Group
52A000,2016,1719.633056,1.059693212,2042.625389,1.258731479,3.901876824,1622.765,Estimated data,Estimated data,SIVB,SVB Financial Group
52A000,2013,1409.066609,1.001703712,1752.705591,1.24599624,3.126460329,1406.670049,Estimated data,Estimated data,SIVB,SVB Financial Group
52A000,2015,1819.026015,1.229720558,1989.785879,1.345159763,3.24549938,1479.219,Estimated data,Estimated data,SIVB,SVB Financial Group
52A000,2014,2171.31593,1.266420494,2340.72205,1.365226651,3.825045596,1714.53,Estimated data,Estimated data,SIVB,SVB Financial Group
52A000,2015,9910.873196,1.000289987,39294.78657,3.96596554,26.33039964,9908,Estimated data,Estimated data,TFC,Truist Financial Corporation
52A000,2014,9809.817486,1.029577809,38421.50436,4.032483615,25.67814253,9528.000117,Estimated data,Estimated data,TFC,Truist Financial Corporation
52A000,2012,8755.226691,0.874910232,40641.82602,4.061339664,28.20436386,10007,Estimated data,Estimated data,TFC,Truist Financial Corporation
52A000,2013,8610.661721,0.8745348838,39638.58004,4.025860278,27.25611492,9845.99,Estimated data,Estimated data,TFC,Truist Financial Corporation
52A000,2016,9762.428192,0.8927697412,44389.23214,4.05937565,31.72673401,10934.99,Estimated data,Estimated data,TFC,Truist Financial Corporation
52A000,2017,9059.856847,0.8018282014,50217.4581,4.444416151,35.52749824,11299,Estimated data,Estimated data,TFC,Truist Financial Corporation
52A000,2018,8441.171436,0.7303946903,32967.30816,2.852583557,33.92098884,11557,Estimated data,Estimated data,TFC,Truist Financial Corporation
52A000,2019,26642.91,2.101,387911.79,30.583,49.104,12684,Value derived from data provided in Environmental/CSR,Value summed up from data provided in Environmental/CSR,TFC,Truist Financial Corporation
52A000,2019,1531.943,0.782,4915.245,2.509,5.268,1959.35,Estimated data,Estimated data,SNV,Synovus Financial Corp.
52A000,2018,1223.563352,0.8573113643,1608.472118,1.127004518,3.636103467,1427.21,Estimated data,Estimated data,SNV,Synovus Financial Corp.
52A000,2017,1295.786647,0.9444385186,1569.332104,1.143813058,3.471620469,1372.018,Estimated data,Estimated data,SNV,Synovus Financial Corp.
52A000,2016,1243.802614,1.076206112,1221.291773,1.0567285,2.749051939,1155.729,Estimated data,Estimated data,SNV,Synovus Financial Corp.
52A000,2012,1211.086166,1.043769858,1094.480785,0.9432739681,2.568629108,1160.3,Estimated data,Estimated data,SNV,Synovus Financial Corp.
52A000,2013,1097.61377,1.02811331,991.933699,0.9291248585,2.3279873,1067.6,Estimated data,Estimated data,SNV,Synovus Financial Corp.
52A000,2014,1402.944269,1.296801099,1178.613232,1.089442374,2.375489073,1081.85,Estimated data,Estimated data,SNV,Synovus Financial Corp.
52A000,2015,1386.075101,1.263710146,1136.571997,1.03623358,2.362962934,1096.829922,Estimated data,Estimated data,SNV,Synovus Financial Corp.
52A000,2016,278.3112055,1.076206112,273.2742171,1.0567285,0.6151232924,258.604,Estimated data,Estimated data,SRCE,1st Source Corporation
52A000,2017,268.5388151,0.9444385186,325.2283733,1.143813058,0.7194585999,284.337,Estimated data,Estimated data,SRCE,1st Source Corporation
52A000,2018,266.881885,0.8573113643,350.8376335,1.127004518,0.7931016776,311.301,Estimated data,Estimated data,SRCE,1st Source Corporation
52A000,2019,257.302179,0.7917087565,332.6027674,1.023405726,0.79999702,324.996,Estimated data,Estimated data,SRCE,1st Source Corporation
52A000,2019,237.017809,0.7917087565,306.3820893,1.023405726,0.7369294018,299.375,Estimated data,Estimated data,STBA,"S&T Bancorp, Inc."
52A000,2018,243.1497918,0.8573113643,319.6398944,1.127004518,0.7225762356,283.619,Estimated data,Estimated data,STBA,"S&T Bancorp, Inc."
52A000,2017,265.5713892,0.9444385186,321.6345127,1.143813058,0.7115083897,281.195,Estimated data,Estimated data,STBA,"S&T Bancorp, Inc."
52A000,2016,268.2847531,1.040266588,316.4268553,1.226936236,0.6276221553,257.9,Estimated data,Estimated data,STBA,"S&T Bancorp, Inc."
523000,2016,8243.8847,0.8082239902,92344,9.053333333,32.37575446,10200,Exact Value from CDP,Exact Value from CDP,STT,State Street Corporation
523000,2017,9680.023,0.8635938085,90815,8.10197163,37.55852592,11209,Exact Value from CDP,Exact Value from CDP,STT,State Street Corporation
523000,2014,8365.0413,0.8116671039,109056.9274,10.58188683,31.68546337,10306.00016,Exact Value from CDP,Exact Value from CDP,STT,State Street Corporation
523000,2015,10650.6035,1.027455495,100861,9.729982782,31.2909309,10365.99984,Exact Value from CDP,Exact Value from CDP,STT,State Street Corporation
523000,2013,9857.8981,1.03387961,110248.509,10.21612841,29.87383782,9907,Exact Value from CDP,Exact Value from CDP,STT,State Street Corporation
523000,2012,10008.9885,0.9950437166,98902.33909,11.1283445,29.35388954,9681,Exact Value from CDP,Exact Value from CDP,STT,State Street Corporation
523000,2018,9814.8464,0.8189275261,78678,6.564705882,39.48758954,11985,Exact Value from CDP,Exact Value from CDP,STT,State Street Corporation
523000,2019,8942.9932,0.7606526495,75728,6.44109892,37.07318175,11757,Exact Value from Environmental/CSR,Exact Value from Environmental/CSR,STT,State Street Corporation
52A000,2019,210.183,0.738,427.96,1.503,0.719,284.7,Estimated data,Estimated data,TMP,Tompkins Financial Corporation
52A000,2018,238.5585798,0.8234250204,357.5136894,1.234018568,0.7428281322,289.715,Estimated data,Estimated data,TMP,Tompkins Financial Corporation
52A000,2017,244.6931618,0.9048634042,337.4147964,1.247743497,0.6883534377,270.42,Estimated data,Estimated data,TMP,Tompkins Financial Corporation
52A000,2016,231.8433208,0.929608061,331.9401168,1.330960095,0.6033337427,249.399,Estimated data,Estimated data,TMP,Tompkins Financial Corporation
52A000,2016,951.1443483,0.9791499965,2179.836469,2.244019927,2.458082851,971.398,Estimated data,Estimated data,UMBF,UMB Financial Corporation
52A000,2017,882.8187204,0.8985660911,1892.022905,1.92577206,2.584509547,982.475,Estimated data,Estimated data,UMBF,UMB Financial Corporation
52A000,2018,867.7225535,0.8573113643,1140.690861,1.127004518,2.578639659,1012.144,Estimated data,Estimated data,UMBF,UMB Financial Corporation
52A000,2019,869.0389093,0.7917087565,1123.366881,1.023405726,2.701992421,1097.675,Estimated data,Estimated data,UMBF,UMB Financial Corporation
522A00,2019,1040.742303,0.9328606954,8552.059026,7.665566878,3.956690463,1115.646,Estimated data,Estimated data,VLY,Valley National Bancorp
522A00,2018,966.2308213,0.9724574665,8379.554047,8.433554094,3.668354821,993.597,Estimated data,Estimated data,VLY,Valley National Bancorp
522A00,2017,770.7627086,0.9986909474,6601.378987,8.553524141,2.823368353,771.773,Estimated data,Estimated data,VLY,Valley National Bancorp
522A00,2016,740.0207427,1.024019139,5713.663719,7.90640135,2.475026814,722.663,Estimated data,Estimated data,VLY,Valley National Bancorp
52A000,2012,617.5879394,0.9805551593,991.355095,1.499743788,1.434514967,623.86,Estimated data,Estimated data,VLY,Valley National Bancorp
52A000,2013,573.4286571,0.9899463652,877.0501674,1.589066609,1.319451113,584.8,Estimated data,Estimated data,VLY,Valley National Bancorp
522A00,2015,657.16764,1.223082562,4941.844878,1.758632918,2.011636416,637.3999951,Estimated data,Estimated data,VLY,Valley National Bancorp
52A000,2014,701.0709188,1.031012936,1008.04838,7.753129771,1.307561787,573.1999951,Estimated data,Estimated data,VLY,Valley National Bancorp
52A000,2016,192.1124769,1.076206112,188.6355479,1.0567285,0.424606904,178.509,Estimated data,Estimated data,WABC,Westamerica Bancorporation
52A000,2017,178.0833271,0.9444385186,215.6773901,1.143813058,0.4771138248,188.56,Estimated data,Estimated data,WABC,Westamerica Bancorporation
52A000,2018,169.7176442,0.8573113643,223.1074494,1.127004518,0.5043555068,197.965,Estimated data,Estimated data,WABC,Westamerica Bancorporation
52A000,2019,161.6685115,0.7917087565,208.9814961,1.023405726,0.5026553911,204.202,Estimated data,Estimated data,WABC,Westamerica Bancorporation
52A000,2019,398.8947231,0.772124043,697.995458,1.351080984,1.2942333,516.62,Estimated data,Estimated data,WSBC,"WesBanco, Inc."
52A000,2018,373.1295592,0.8337867122,677.0491075,1.512918329,1.162596506,447.512,Estimated data,Estimated data,WSBC,"WesBanco, Inc."
52A000,2017,348.5783997,0.919392308,595.5380887,1.570760375,0.9801036724,379.14,Estimated data,Estimated data,WSBC,"WesBanco, Inc."
52A000,2016,348.7178549,1.041477332,496.0731099,1.481567094,0.8146272831,334.83,Estimated data,Estimated data,WSBC,"WesBanco, Inc."
52A000,2016,2562.177702,1.076206112,2515.806377,1.0567285,5.662923924,2380.75,Estimated data,Estimated data,ZION,"Zions Bancorporation, National Association"
